datestamp,identifier,subject,title,publisher,date,type,language,source,rights,creator,format,format - mediatype,format - subtype,relation,contributor,description,coverage,record id,record - header - setSpec
,http://hdl.handle.net/21.11120/0000-000C-406E-1,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id30130096Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:53Z,http://hdl.handle.net/21.11120/0000-000C-4071-C,Wissenschaft,"Polytechnisches Journal. Band 38, Jahrgang 1830",DTA (Dingler),1830-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 38. Stuttgart, 1830.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1193,dingler
,http://hdl.handle.net/21.11120/0000-000C-4070-D,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id32422559Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:53Z,http://hdl.handle.net/21.11120/0000-000C-4073-A,Wissenschaft,"Polytechnisches Journal. Band 39, Jahrgang 1831",DTA (Dingler),1831-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 39. Stuttgart, 1831.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1194,dingler
,http://hdl.handle.net/21.11120/0000-000C-4072-B,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id32422558Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:53Z,http://hdl.handle.net/21.11120/0000-000C-4075-8,Wissenschaft,"Polytechnisches Journal. Band 40, Jahrgang 1831",DTA (Dingler),1831-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 40. Stuttgart, 1831.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1195,dingler
,http://hdl.handle.net/21.11120/0000-000C-4074-9,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id30148010Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:53Z,http://hdl.handle.net/21.11120/0000-000C-4077-6,Wissenschaft,"Polytechnisches Journal. Band 41, Jahrgang 1831",DTA (Dingler),1831-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 41. Stuttgart, 1831.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1196,dingler
,http://hdl.handle.net/21.11120/0000-000C-4076-7,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id30148009Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:53Z,http://hdl.handle.net/21.11120/0000-000C-4079-4,Wissenschaft,"Polytechnisches Journal. Band 42, Jahrgang 1831",DTA (Dingler),1831-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 42. Stuttgart, 1831.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1197,dingler
,http://hdl.handle.net/21.11120/0000-000C-4078-5,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id30148008Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:53Z,http://hdl.handle.net/21.11120/0000-000C-407B-2,Wissenschaft,"Polytechnisches Journal. Band 43, Jahrgang 1832",DTA (Dingler),1832-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 43. Stuttgart, 1832.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1198,dingler
,http://hdl.handle.net/21.11120/0000-000C-407A-3,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id32258208Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:53Z,http://hdl.handle.net/21.11120/0000-000C-407D-0,Wissenschaft,"Polytechnisches Journal. Band 44, Jahrgang 1832",DTA (Dingler),1832-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 44. Stuttgart, 1832.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1199,dingler
,http://hdl.handle.net/21.11120/0000-000C-407C-1,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id32258207Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:53Z,http://hdl.handle.net/21.11120/0000-000C-407F-E,Wissenschaft,"Polytechnisches Journal. Band 45, Jahrgang 1832",DTA (Dingler),1832-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 45. Stuttgart, 1832.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1200,dingler
,http://hdl.handle.net/21.11120/0000-000C-407E-F,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id30148007Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:53Z,http://hdl.handle.net/21.11120/0000-000C-4081-9,Wissenschaft,"Polytechnisches Journal. Band 46, Jahrgang 1832",DTA (Dingler),1832-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 46. Stuttgart, 1832.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1201,dingler
,http://hdl.handle.net/21.11120/0000-000C-4080-A,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id30148006Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:53Z,http://hdl.handle.net/21.11120/0000-000C-4083-7,Wissenschaft,"Polytechnisches Journal. Band 47, Jahrgang 1832",DTA (Dingler),1832-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 47. Stuttgart, 1832.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1202,dingler
,http://hdl.handle.net/21.11120/0000-000C-4082-8,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id32258206Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:53Z,http://hdl.handle.net/21.11120/0000-000C-4085-5,Wissenschaft,"Polytechnisches Journal. Band 48, Jahrgang 1833",DTA (Dingler),1833-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 48. Stuttgart, 1833.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1203,dingler
,http://hdl.handle.net/21.11120/0000-000C-4084-6,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id32258173Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:53Z,http://hdl.handle.net/21.11120/0000-000C-4087-3,Wissenschaft,"Polytechnisches Journal. Band 49, Jahrgang 1833",DTA (Dingler),1833-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 49. Stuttgart, 1833.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1204,dingler
,http://hdl.handle.net/21.11120/0000-000C-4086-4,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id32258174Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:53Z,http://hdl.handle.net/21.11120/0000-000C-4089-1,Wissenschaft,"Polytechnisches Journal. Band 50, Jahrgang 1833",DTA (Dingler),1833-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 50. Stuttgart, 1833.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1205,dingler
,http://hdl.handle.net/21.11120/0000-000C-4088-2,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id32258175Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:53Z,http://hdl.handle.net/21.11120/0000-000C-408B-F,Wissenschaft,"Polytechnisches Journal. Band 51, Jahrgang 1834",DTA (Dingler),1834-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 51. Stuttgart, 1834.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1206,dingler
,http://hdl.handle.net/21.11120/0000-000C-408A-0,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id32258176Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:53Z,http://hdl.handle.net/21.11120/0000-000C-408D-D,Wissenschaft,"Polytechnisches Journal. Band 52, Jahrgang 1834",DTA (Dingler),1834-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 52. Stuttgart, 1834.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1207,dingler
,http://hdl.handle.net/21.11120/0000-000C-408C-E,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id30148020Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:53Z,http://hdl.handle.net/21.11120/0000-000C-408F-B,Wissenschaft,"Polytechnisches Journal. Band 53, Jahrgang 1834",DTA (Dingler),1834-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 53. Stuttgart, 1834.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1208,dingler
,http://hdl.handle.net/21.11120/0000-000C-408E-C,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id30148019Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:54Z,http://hdl.handle.net/21.11120/0000-000C-4091-7,Wissenschaft,"Polytechnisches Journal. Band 54, Jahrgang 1834",DTA (Dingler),1834-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 54. Stuttgart, 1834.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1209,dingler
,http://hdl.handle.net/21.11120/0000-000C-4090-8,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id32258186Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:54Z,http://hdl.handle.net/21.11120/0000-000C-4093-5,Wissenschaft,"Polytechnisches Journal. Band 55, Jahrgang 1835",DTA (Dingler),1835-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 55. Stuttgart, 1835.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1210,dingler
,http://hdl.handle.net/21.11120/0000-000C-4092-6,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id32258187Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:54Z,http://hdl.handle.net/21.11120/0000-000C-4095-3,Wissenschaft,"Polytechnisches Journal. Band 56, Jahrgang 1835",DTA (Dingler),1835-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 56. Stuttgart, 1835.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1211,dingler
,http://hdl.handle.net/21.11120/0000-000C-4094-4,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id32258195Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:54Z,http://hdl.handle.net/21.11120/0000-000C-4097-1,Wissenschaft,"Polytechnisches Journal. Band 57, Jahrgang 1835",DTA (Dingler),1835-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 57. Stuttgart, 1835.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1212,dingler
,http://hdl.handle.net/21.11120/0000-000C-4096-2,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id32258185Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:54Z,http://hdl.handle.net/21.11120/0000-000C-4099-F,Wissenschaft,"Polytechnisches Journal. Band 58, Jahrgang 1835",DTA (Dingler),1835-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 58. Stuttgart, 1835.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1213,dingler
,http://hdl.handle.net/21.11120/0000-000C-4098-0,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id32258196Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:54Z,http://hdl.handle.net/21.11120/0000-000C-409B-D,Wissenschaft,"Polytechnisches Journal. Band 59, Jahrgang 1836",DTA (Dingler),1836-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 59. Stuttgart, 1836.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1214,dingler
,http://hdl.handle.net/21.11120/0000-000C-409A-E,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id32422557Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:54Z,http://hdl.handle.net/21.11120/0000-000C-409D-B,Wissenschaft,"Polytechnisches Journal. Band 60, Jahrgang 1836",DTA (Dingler),1836-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 60. Stuttgart, 1836.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1215,dingler
,http://hdl.handle.net/21.11120/0000-000C-409C-C,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id32422556Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:54Z,http://hdl.handle.net/21.11120/0000-000C-409F-9,Wissenschaft,"Polytechnisches Journal. Band 61, Jahrgang 1836",DTA (Dingler),1836-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 61. Stuttgart, 1836.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1216,dingler
,http://hdl.handle.net/21.11120/0000-000C-409E-A,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id32422555Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:54Z,http://hdl.handle.net/21.11120/0000-000C-40A1-5,Wissenschaft,"Polytechnisches Journal. Band 62, Jahrgang 1836",DTA (Dingler),1836-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 62. Stuttgart, 1836.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1217,dingler
,http://hdl.handle.net/21.11120/0000-000C-40A0-6,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id32422554Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:54Z,http://hdl.handle.net/21.11120/0000-000C-40A3-3,Wissenschaft,"Polytechnisches Journal. Band 63, Jahrgang 1837",DTA (Dingler),1837-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 63. Stuttgart, 1837.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1218,dingler
,http://hdl.handle.net/21.11120/0000-000C-40A2-4,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id32422553Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:54Z,http://hdl.handle.net/21.11120/0000-000C-40A5-1,Wissenschaft,"Polytechnisches Journal. Band 64, Jahrgang 1837",DTA (Dingler),1837-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 64. Stuttgart, 1837.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1219,dingler
,http://hdl.handle.net/21.11120/0000-000C-40A4-2,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id32422552Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:54Z,http://hdl.handle.net/21.11120/0000-000C-40A7-F,Wissenschaft,"Polytechnisches Journal. Band 65, Jahrgang 1837",DTA (Dingler),1837-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 65. Stuttgart, 1837.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1220,dingler
,http://hdl.handle.net/21.11120/0000-000C-40A6-0,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id32422551Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:54Z,http://hdl.handle.net/21.11120/0000-000C-40A9-D,Wissenschaft,"Polytechnisches Journal. Band 66, Jahrgang 1837",DTA (Dingler),1837-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 66. Stuttgart, 1837.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1221,dingler
,http://hdl.handle.net/21.11120/0000-000C-40A8-E,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id30148018Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:54Z,http://hdl.handle.net/21.11120/0000-000C-40AB-B,Wissenschaft,"Polytechnisches Journal. Band 67, Jahrgang 1838",DTA (Dingler),1838-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 67. Stuttgart, 1838.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1222,dingler
,http://hdl.handle.net/21.11120/0000-000C-40AA-C,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id30148017Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:54Z,http://hdl.handle.net/21.11120/0000-000C-40AD-9,Wissenschaft,"Polytechnisches Journal. Band 68, Jahrgang 1838",DTA (Dingler),1838-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 68. Stuttgart, 1838.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1223,dingler
,http://hdl.handle.net/21.11120/0000-000C-40AC-A,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id32422550Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:54Z,http://hdl.handle.net/21.11120/0000-000C-40AF-7,Wissenschaft,"Polytechnisches Journal. Band 69, Jahrgang 1838",DTA (Dingler),1838-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 69. Stuttgart, 1838.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1224,dingler
,http://hdl.handle.net/21.11120/0000-000C-40AE-8,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id30148016Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:54Z,http://hdl.handle.net/21.11120/0000-000C-40B1-3,Wissenschaft,"Polytechnisches Journal. Band 70, Jahrgang 1838",DTA (Dingler),1838-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 70. Stuttgart, 1838.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1225,dingler
,http://hdl.handle.net/21.11120/0000-000C-40B0-4,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id32422549Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:54Z,http://hdl.handle.net/21.11120/0000-000C-40B3-1,Wissenschaft,"Polytechnisches Journal. Band 71, Jahrgang 1839",DTA (Dingler),1839-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 71. Stuttgart, 1839.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1226,dingler
,http://hdl.handle.net/21.11120/0000-000C-40B2-2,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id32422548Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:54Z,http://hdl.handle.net/21.11120/0000-000C-40B5-F,Wissenschaft,"Polytechnisches Journal. Band 72, Jahrgang 1839",DTA (Dingler),1839-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 72. Stuttgart, 1839.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1227,dingler
,http://hdl.handle.net/21.11120/0000-000C-40B4-0,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id30148015Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:54Z,http://hdl.handle.net/21.11120/0000-000C-40B7-D,Wissenschaft,"Polytechnisches Journal. Band 73, Jahrgang 1839",DTA (Dingler),1839-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 73. Stuttgart, 1839.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1228,dingler
,http://hdl.handle.net/21.11120/0000-000C-40B6-E,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id30148014Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:54Z,http://hdl.handle.net/21.11120/0000-000C-40B9-B,Wissenschaft,"Polytechnisches Journal. Band 74, Jahrgang 1839",DTA (Dingler),1839-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 74. Stuttgart, 1839.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1229,dingler
,http://hdl.handle.net/21.11120/0000-000C-40B8-C,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id20203105Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:54Z,http://hdl.handle.net/21.11120/0000-000C-40BB-9,Wissenschaft,"Polytechnisches Journal. Band 75, Jahrgang 1840",DTA (Dingler),1840-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 75. Stuttgart, 1840.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1230,dingler
,http://hdl.handle.net/21.11120/0000-000C-40BA-A,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id32422547Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:54Z,http://hdl.handle.net/21.11120/0000-000C-40BD-7,Wissenschaft,"Polytechnisches Journal. Band 76, Jahrgang 1840",DTA (Dingler),1840-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 76. Stuttgart, 1840.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1231,dingler
,http://hdl.handle.net/21.11120/0000-000C-40BC-8,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id32422546Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:54Z,http://hdl.handle.net/21.11120/0000-000C-40BF-5,Wissenschaft,"Polytechnisches Journal. Band 77, Jahrgang 1840",DTA (Dingler),1840-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler: Polytechnisches Journal. Bd. 77. Stuttgart, 1840.",CC BY SA,Johann Gottfried Dingler,text xml,text,xml,,,,,dingler:1232,dingler
,http://hdl.handle.net/21.11120/0000-000C-40BE-6,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id32422579Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:54Z,http://hdl.handle.net/21.11120/0000-000C-40C1-1,Wissenschaft,"Polytechnisches Journal. Band 78, Jahrgang 1840",DTA (Dingler),1840-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler, Dr. Emil Maximilian Dingler: Polytechnisches Journal. Bd. 78. Stuttgart, 1840.",CC BY SA,"Johann Gottfried Dingler, Emil Maximilian Dingler",text xml,text,xml,,,,,dingler:1233,dingler
,http://hdl.handle.net/21.11120/0000-000C-40C0-2,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id32422580Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:54Z,http://hdl.handle.net/21.11120/0000-000C-40C3-F,Wissenschaft,"Polytechnisches Journal. Band 79, Jahrgang 1841",DTA (Dingler),1841-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler, Dr. Emil Maximilian Dingler: Polytechnisches Journal. Bd. 79. Stuttgart, 1841.",CC BY SA,"Johann Gottfried Dingler, Emil Maximilian Dingler",text xml,text,xml,,,,,dingler:1234,dingler
,http://hdl.handle.net/21.11120/0000-000C-40C2-0,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id32422590Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:54Z,http://hdl.handle.net/21.11120/0000-000C-40C5-D,Wissenschaft,"Polytechnisches Journal. Band 80, Jahrgang 1841",DTA (Dingler),1841-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler, Dr. Emil Maximilian Dingler: Polytechnisches Journal. Bd. 80. Stuttgart, 1841.",CC BY SA,"Johann Gottfried Dingler, Emil Maximilian Dingler",text xml,text,xml,,,,,dingler:1235,dingler
,http://hdl.handle.net/21.11120/0000-000C-40C4-E,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id32422582Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:54Z,http://hdl.handle.net/21.11120/0000-000C-40C7-B,Wissenschaft,"Polytechnisches Journal. Band 81, Jahrgang 1841",DTA (Dingler),1841-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler, Dr. Emil Maximilian Dingler: Polytechnisches Journal. Bd. 81. Stuttgart, Tübingen, 1841.",CC BY SA,"Johann Gottfried Dingler, Emil Maximilian Dingler",text xml,text,xml,,,,,dingler:1236,dingler
,http://hdl.handle.net/21.11120/0000-000C-40C6-C,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id32422591Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:54Z,http://hdl.handle.net/21.11120/0000-000C-40CC-6,Wissenschaft,"Polytechnisches Journal. Band 82, Jahrgang 1841",DTA (Dingler),1841-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler, Dr. Emil Maximilian Dingler: Polytechnisches Journal. Bd. 82. Stuttgart, 1841.",CC BY SA,"Johann Gottfried Dingler, Emil Maximilian Dingler",text xml,text,xml,,,,,dingler:1237,dingler
,http://hdl.handle.net/21.11120/0000-000C-40CB-7,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id32422592Z,,,,,,,,,,,,,,,,,,
2022-12-12T11:38:54Z,http://hdl.handle.net/21.11120/0000-000C-40CE-4,Wissenschaft,"PolytechnischesJournal. Band 83, Jahrgang 1842",DTA (Dingler),1842-01-01T00:00:00Z,text,deu,"Dr. Johann Gottfried Dingler, Dr. Emil Maximilian Dingler: PolytechnischesJournal. Bd. 83. Stuttgart, Tübingen, 1842.",CC BY SA,"Johann Gottfried Dingler, Emil Maximilian Dingler",text xml,text,xml,,,,,dingler:1238,dingler
,http://hdl.handle.net/21.11120/0000-000C-40CD-5,,,,,,,,,,,,,,,,,,
,http://digital.slub-dresden.de/id30148013Z,,,,,,,,,,,,,,,,,,
